;Matricula;Mes_Recebimento;Padrao_Antigo;R1002_Antiga;R1007_Antiga;R1028_Antiga;R1170_Antiga;R1067_Antiga;R1013_Antiga;R1014_Antiga;R1002_Nova;R1007_Nova;R1028_Nova;R1170_Nova;R1067_Nova
;24127;102023; ;12729.17;0;0;0;0;0;0;12729.17;0;0;0;0
;24151;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24209;102023;C31;13136.95;394.11;1445.06;1970.54;0;5648.88;7531.66;13136.95;394.11;1445.06;1970.54;0
;24231;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24239;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24251;102023;C31;13136.95;394.11;394.1;1970.54;0;0;0;13136.95;394.11;394.1;1970.54;0
;24275;102023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24276;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24292;102023; ;652.91;19.58;13.05;97.93;0;0;0;0;0;0;0;0
;24295;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24296;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24305;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24306;102023;A46;19587.16;587.61;0;2350.45;0;0;0;19587.16;587.61;0;2350.45;0
;24307;102023;B46;19587.16;587.61;195.87;2448.39;0;0;0;19587.16;587.61;195.87;2448.39;0
;24308;102023;B46;19587.16;587.61;0;2644.26;0;0;0;19587.16;587.61;0;2644.26;0
;24309;102023;C31;13136.95;394.11;262.73;1970.54;0;0;0;13136.95;394.11;262.73;1970.54;0
;24310;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24311;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24312;102023;C31;13136.95;394.11;1050.95;1970.54;0;0;0;13136.95;394.11;1050.95;1970.54;0
;24313;102023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24314;102023;A46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24315;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24316;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24317;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24318;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24321;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24322;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24324;102023;C31;13136.95;394.11;1050.95;1970.54;0;0;0;13136.95;394.11;1050.95;1970.54;0
;24327;102023;C31;13136.95;394.11;0;1642.11;0;0;0;13136.95;394.11;0;1642.11;0
;24328;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24330;102023;B46;19587.16;587.61;0;1175.22;0;0;0;19587.16;587.61;0;1175.22;0
;24331;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24333;102023;C31;13136.95;394.11;1576.43;1970.54;0;0;0;13136.95;394.11;1576.43;1970.54;0
;24334;102023;C31;13136.95;394.11;0;1970.54;0;0;0;13136.95;394.11;0;1970.54;0
;24336;102023;C31;13136.95;394.11;0;1050.95;0;0;0;13136.95;394.11;0;1050.95;0
;24340;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24344;102023;B46;19587.16;587.61;0;2938.07;0;0;0;19587.16;587.61;0;2938.07;0
;24371;102023;C31;13136.95;394.11;0;1430.69;0;0;0;13136.95;394.11;0;788.21;0
;24382;102023;B46;19587.16;587.61;0;4113.3;0;0;0;19587.16;587.61;0;2938.07;0
;24392;112023;B46;0;0;0;0;0;0;0;19587.16;587.61;0;0;0
;24395;112023;B46;0;0;0;0;0;0;0;19587.16;587.61;0;0;0
;24398;112023;C31;0;0;0;0;0;0;0;13136.95;394.11;0;0;0
;24399;112023;C31;0;0;0;0;0;0;0;13136.95;394.11;0;0;0
;24401;112023;B46;0;0;0;0;0;0;0;19587.16;587.61;0;0;0
;24404;112023;B46;0;0;0;0;0;0;0;19587.16;587.61;0;0;0
;24405;112023;C31;0;0;0;0;0;0;0;13136.95;394.11;0;0;0
